"Trial"	"Code"	"ResponseCode"	"Accuracy"	"RT"	"cumTime"	"Subject"	"Congruency"	"Task"	"Gender"	"Race"	"Valence"	"Switch"
59	60	12	1	153	20839	"019"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
60	70	11	1	357	21123	"019"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
61	63	11	1	132	21612	"019"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
62	62	11	1	163	21876	"019"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
63	61	12	1	161	22172	"019"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
64	60	12	1	115	22465	"019"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
65	80	12	1	267	22712	"019"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
66	62	11	1	154	23112	"019"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
67	62	11	1	143	23398	"019"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
68	70	11	1	283	23671	"019"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
69	63	11	1	142	24088	"019"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
70	63	11	1	117	24361	"019"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
71	63	1	0	121	24611	"019"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
72	61	12	1	187	24991	"019"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
73	80	12	1	368	25311	"019"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
74	60	12	1	138	25810	"019"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
75	60	12	1	130	26080	"019"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
76	63	11	1	171	26343	"019"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
77	70	11	1	146	26647	"019"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
78	60	12	1	231	26923	"019"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
79	63	11	1	149	27286	"019"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
80	80	12	1	384	27566	"019"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
81	70	11	1	316	28083	"019"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
82	61	12	1	139	28532	"019"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
83	60	12	1	127	28802	"019"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
84	63	11	1	148	29062	"019"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
85	70	2	0	443	29342	"019"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
86	62	11	1	181	30045	"019"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
87	60	12	1	267	30358	"019"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
88	62	11	1	223	30758	"019"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
89	61	12	1	152	31115	"019"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
90	63	11	1	155	31401	"019"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
91	70	11	1	200	31688	"019"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
92	70	11	1	172	32021	"019"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
93	63	12	1	155	32324	"019"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
94	60	12	1	149	32610	"019"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
95	62	11	1	158	32890	"019"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
96	80	12	1	221	33180	"019"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
97	62	11	1	162	33533	"019"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
98	80	12	1	278	33827	"019"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
99	63	11	1	167	34236	"019"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
100	63	11	1	408	34533	"019"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
101	70	2	0	246	35073	"019"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
102	60	12	1	190	35579	"019"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
103	80	12	1	420	35902	"019"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
104	61	12	1	160	36455	"019"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
105	61	12	1	142	36745	"019"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
106	80	1	0	164	37018	"019"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
107	63	11	1	212	37441	"019"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
108	70	11	1	415	37785	"019"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
109	70	11	1	169	38331	"019"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
110	62	11	1	269	38631	"019"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
111	62	11	1	136	39031	"019"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
112	61	12	1	221	39297	"019"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
113	80	12	1	318	39650	"019"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
114	60	12	1	124	40100	"019"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
115	80	12	1	164	40357	"019"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
116	63	11	1	169	40653	"019"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
117	61	12	1	418	40953	"019"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
118	80	12	1	255	41503	"019"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
119	62	11	1	164	41889	"019"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
120	70	11	1	232	42186	"019"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
121	60	12	1	196	42549	"019"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
1	70	12	1	269	341	"020"	"congruent"	"Word"	NA	NA	"Bad"	NA
2	80	11	1	214	741	"020"	"congruent"	"Word"	NA	NA	"Good"	"Stay"
3	60	12	1	209	1087	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
4	60	12	1	504	1427	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
5	70	12	1	275	2063	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
6	61	12	1	209	2470	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
7	62	11	1	224	2810	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
8	80	11	1	170	3166	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
9	63	11	1	206	3469	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
10	63	11	1	235	3806	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
11	63	11	1	164	4172	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
12	80	11	1	153	4469	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
13	60	12	1	161	4755	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
14	61	12	1	221	5048	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
15	62	11	1	143	5402	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
16	70	12	1	173	5678	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
17	70	1	0	182	5985	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
18	62	11	1	397	6424	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
19	80	11	1	418	6954	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
20	63	11	1	180	7504	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
21	80	11	1	193	7817	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
22	61	12	1	254	8144	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
23	63	11	1	165	8530	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
24	70	12	1	351	8827	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
25	60	12	1	194	9310	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
26	62	11	1	212	9636	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
27	80	11	1	278	9979	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
28	62	11	1	178	10389	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
29	62	11	1	172	10699	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
30	63	11	1	186	11002	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
31	70	12	1	320	11319	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
32	61	12	1	147	11772	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
33	60	12	1	151	12052	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
34	60	12	1	169	12335	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
35	80	11	1	170	12635	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
36	61	12	1	224	12938	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
37	70	12	1	235	13294	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
38	63	11	1	171	13661	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
39	63	11	1	168	13964	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
40	70	12	1	396	14264	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
41	62	11	1	160	14790	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
42	80	11	1	138	15084	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
43	61	12	1	147	15353	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
44	60	12	1	161	15630	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
45	61	12	1	194	15923	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
46	61	12	1	151	16250	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
47	70	12	1	167	16533	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
48	63	11	1	161	16833	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
49	62	11	1	200	17126	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
50	80	11	1	153	17459	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
51	61	12	1	283	17746	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
52	60	12	1	159	18162	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
53	60	12	1	171	18452	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
54	61	12	1	232	18755	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
55	62	11	1	137	19118	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
56	63	11	1	153	19385	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
57	80	11	1	240	19671	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
58	61	12	1	192	20045	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
59	60	12	1	187	20368	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
60	70	12	1	199	20688	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
61	63	11	1	169	21021	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
62	62	11	1	144	21321	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
63	61	12	1	156	21597	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
64	60	12	1	186	21884	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
65	80	11	1	141	22204	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
66	62	11	1	329	22477	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
67	62	11	1	294	22940	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
68	70	12	1	162	23366	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
69	63	11	1	166	23660	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
70	63	11	1	138	23959	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
71	63	12	1	183	24229	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
72	61	12	1	168	24542	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
73	80	11	1	154	24842	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
74	60	12	1	172	25129	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
75	60	1	0	160	25432	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
76	63	11	1	299	25852	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
77	70	12	1	160	26285	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
78	60	12	1	227	26578	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
79	63	11	1	185	26938	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
80	80	11	1	185	27254	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
81	70	12	1	199	27571	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
82	61	12	1	158	27901	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
83	60	12	1	162	28191	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
84	63	11	1	171	28484	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
85	70	12	1	227	28787	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
86	62	11	1	155	29147	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
87	60	12	1	171	29433	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
88	62	11	1	152	29737	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
89	61	12	1	160	30020	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
90	63	11	1	144	30313	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
91	70	12	1	159	30590	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
92	70	12	1	266	30879	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
93	63	12	1	168	31276	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
94	60	12	1	219	31576	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
95	62	11	1	169	31926	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
96	80	11	1	187	32229	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
97	62	11	1	275	32549	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
98	80	11	1	170	32955	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
99	63	11	1	203	33258	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
100	63	11	1	211	33595	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
101	70	12	1	196	33938	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
102	60	12	1	178	34264	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
103	80	11	1	164	34574	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
104	61	12	1	200	34871	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
105	61	12	1	190	35204	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
106	80	11	1	177	35527	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
107	63	11	1	415	35837	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
108	70	12	1	161	36383	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
109	70	12	1	196	36677	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
110	62	11	1	168	37006	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
111	62	11	1	233	37306	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
112	61	12	1	146	37673	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
113	80	11	1	195	37953	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
114	60	12	1	146	38279	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
115	80	11	1	196	38556	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
116	63	11	1	252	38886	"020"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
117	61	12	1	222	39272	"020"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
118	80	11	1	154	39625	"020"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
119	62	11	1	237	39912	"020"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
120	70	12	1	171	40282	"020"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
121	60	12	1	181	40585	"020"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
1	70	11	1	539	354	"020"	"incongruent"	"Word"	NA	NA	"Bad"	NA
2	80	12	1	327	1024	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Stay"
3	60	12	1	378	1484	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
4	60	12	1	339	1994	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
5	70	11	1	488	2467	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
6	61	12	1	545	3086	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
7	62	11	1	430	3763	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
8	80	12	1	280	4326	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
9	63	11	1	452	4739	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
10	63	11	1	206	5322	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
11	63	11	1	253	5658	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
12	80	12	1	292	6045	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
13	60	1	0	519	6468	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
14	61	12	1	246	7244	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
15	62	11	1	240	7621	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
16	70	11	1	355	7994	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
17	70	11	1	641	8480	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
18	62	11	1	277	9253	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
19	80	1	0	372	9663	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
20	63	11	1	326	10293	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
21	80	12	1	339	10753	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
22	61	12	1	368	11222	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
23	63	11	1	781	11722	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
24	70	11	1	572	12635	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
25	60	12	1	363	13338	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
26	62	11	1	379	13831	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
27	80	12	1	415	14341	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
28	62	11	1	257	14887	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
29	62	11	1	340	15277	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
30	63	11	1	398	15750	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
31	70	11	1	267	16280	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
32	61	12	1	244	16680	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
33	60	12	1	152	17056	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
34	60	12	1	181	17340	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
35	80	12	1	247	17653	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
36	61	12	1	168	18033	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
37	70	11	1	242	18332	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
38	63	11	1	294	18706	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
39	63	11	1	144	19132	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
40	70	11	1	216	19409	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
41	62	11	1	201	19758	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
42	80	1	0	131	20092	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
43	61	12	1	76	20481	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
44	60	12	1	334	20688	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
45	61	12	1	179	21154	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
46	61	12	1	161	21464	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
47	70	11	1	180	21757	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
48	63	11	1	237	22067	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
49	62	11	1	170	22437	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
50	80	12	1	554	22740	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
51	61	12	1	158	23427	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
52	60	12	1	300	23716	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
53	60	12	1	151	24150	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
54	61	12	1	164	24433	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
55	62	11	1	175	24729	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
56	63	11	1	133	25036	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
57	80	1	0	149	25302	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
58	61	12	1	293	25709	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
59	60	12	1	182	26132	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
60	70	11	1	541	26445	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
61	63	11	1	342	27118	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
62	62	11	1	168	27591	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
63	61	12	1	204	27891	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
64	60	12	1	250	28228	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
65	80	12	1	277	28611	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
66	62	11	1	628	29021	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
67	62	11	1	196	29780	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
68	70	11	1	490	30107	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
69	63	11	1	473	30730	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
70	63	11	1	132	31336	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
71	63	12	1	187	31599	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
72	61	12	1	531	31919	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
73	80	12	1	280	32582	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
74	60	12	1	162	32995	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
75	60	12	1	169	33289	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
76	63	11	1	252	33592	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
77	70	11	1	393	33975	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
78	60	12	1	383	34501	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
79	63	11	1	212	35014	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
80	80	12	1	348	35358	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
81	70	11	1	294	35837	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
82	61	12	1	164	36264	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
83	60	12	1	216	36560	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
84	63	11	1	168	36907	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
85	70	2	0	179	37207	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
86	62	11	1	304	37643	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
87	60	12	1	392	38080	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
88	62	11	1	171	38603	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
89	61	12	1	324	38906	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
90	63	11	1	236	39362	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
91	70	11	1	594	39729	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
92	70	11	1	236	40455	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
93	63	12	1	366	40822	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
94	60	12	1	482	41321	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
95	62	11	1	195	41934	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
96	80	12	1	603	42261	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
97	62	11	1	613	42997	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
98	80	12	1	299	43740	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
99	63	11	1	670	44170	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
100	63	11	1	306	44973	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
101	70	11	1	308	45413	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
102	60	12	1	404	45853	"020"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
103	80	12	1	655	46389	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
104	61	12	1	795	47175	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
105	61	12	1	176	48101	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
106	80	12	1	201	48408	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
107	63	11	1	191	48741	"020"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
108	70	2	0	178	49064	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
109	70	11	1	329	49501	"020"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
110	62	11	1	213	49964	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
111	62	11	1	173	50310	"020"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
112	61	12	1	283	50617	"020"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
113	80	12	1	152	51033	"020"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
